Antibody	Genes	CTRL_0	PBS_1	PBS_4	PBS_8	PBS_24	PBS_48	EGF_1	EGF_4	EGF_8	EGF_24	EGF_48	HGF_1	HGF_4	HGF_8	HGF_24	HGF_48	OSM_1	OSM_4	OSM_8	OSM_24	OSM_48	IFNG_1	IFNG_4	IFNG_8	IFNG_24	IFNG_48	BMP2_1	BMP2_4	BMP2_8	BMP2_24	BMP2_48	TGFB_1	TGFB_4	TGFB_8	TGFB_24	TGFB_48
Porin-M-V	VDAC1	-0.005725946	0.011788123	-0.006181192	-0.010479223	0.088627019	0.14665672	0.005121352	-0.01273359	-0.015875755	0.042136022	0.01165537	0.026672017	0.035039596	-0.019706982	0.053573083	0.153390874	0.014160328	-0.005772281	-0.021725526	0.01324634	0.081962961	0.014837816	-0.034392172	-0.035413536	-0.005832263	0.107028407	0.017695455	-0.002484738	0.011920584	0.050070067	0.084497521	0.030162875	0.020479507	-0.023138194	-0.033646192	-0.009607915
PR-R-V	PGR	0.071079286	0.059949086	0.113802153	0.111338013	0.059031299	0.130004659	0.073021586	0.040080925	0.009823666	-0.037283268	-0.198316855	-0.02701336	0.038966354	0.084644268	-0.039336058	-0.073256984	-0.088954771	0.145733192	-0.007348742	-0.068008862	-0.097968752	0.04244938	-0.022984541	-0.00447366	-0.252475242	-0.074302753	0.079253646	-0.006240382	-0.027870844	0.000663146	-0.111144151	0.04585263	0.024218672	-0.062743858	-0.133904125	-0.166721262
PRAS40-M-C	AKT1S1	0.081194831	0.090075817	-0.060358834	0.071770672	0.093967027	0.153901448	-0.023736786	0.040539888	0.00355554	-0.010544783	-0.080457037	0.023279935	0.037236177	-0.032157296	-0.005219088	-0.058110536	-0.000982625	-0.054647287	0.05939496	0.077260027	0.026188802	-0.001287153	-0.027785401	-0.021574556	0.098762381	-0.002906942	-0.052478261	0.060441961	-0.002492367	0.048477472	0.012557485	0.014116363	0.012502593	0.021335542	0.108773058	0.22329189
PRAS40_pT246-R-V	AKT1S1	-0.00611355	-0.379386247	-0.216581413	-0.13795012	-0.353418595	-0.306498557	-0.032921873	0.062474239	0.136885351	0.134820528	0.20397729	-0.030773115	-0.039725752	0.034313053	0.012573709	-0.069471836	-0.03848332	0.005649182	0.044705273	0.051591649	-0.167707189	-0.029082637	0.020089823	0.121400071	0.218008998	-0.08580315	-0.059807524	0.021617769	-0.001578513	0.109814191	0.043004614	0.001298659	-0.025226928	0.119498295	0.198675691	0.150790355
PREX1-R-V	PREX1	0.081447801	0.087002216	0.050538757	0.047528593	0.012936101	0.157093081	0.011931926	-0.038767043	-0.036376188	-0.149815881	-0.181940005	0.053398281	-0.02448852	-0.031679927	-0.099251986	-0.112610122	0.009826317	-0.013197251	-0.028818286	-0.17948944	-0.144859716	-0.000638238	-0.005076145	-0.012076424	-0.116290154	-0.07801144	0.067226097	0.040043844	-0.019396437	-0.138457124	-0.098569132	-0.002171276	0.031693985	-0.041250498	-0.071491625	-0.120457329
PTEN-R-V	PTEN	0.009377363	0.016504865	0.022012134	-0.059207112	0.015320485	-0.120022899	-0.017531863	-0.04848191	-0.019445236	-0.019752888	0.023393983	-0.02815302	0.018085633	0.001175492	0.059553188	0.161420098	0.042216406	-0.025498799	-0.040220309	0.030852071	0.171627644	0.057979705	-0.011202565	-0.026867479	0.008926799	0.296600372	0.011038567	-0.14117272	-0.034494775	-0.052355147	0.029823344	-0.039654373	-0.013345995	-0.049301932	-0.073226741	-0.082419976
Rab11-R-C	RAB11A	0.032134293	0.055001164	0.041509843	0.040394025	0.057362892	0.140248497	0.044434162	0.027492662	0.013887727	-0.045679973	-0.06012347	0.049177704	0.042409159	0.01921742	0.031422287	0.091635025	-0.00625431	0.051431059	0.018701182	-0.013126496	-0.025260131	0.012798956	-0.031427808	-0.016576267	-0.037518208	-0.016693917	-0.003739338	0.038700366	-0.072988665	0.026166051	0.021227296	0.039682266	0.015949601	-0.017591569	-0.100561415	-0.090380615
Rab25-R-V	RAB25	-0.034945677	0.076138516	0.022485671	0.146940523	0.083750934	0.198276674	0.025875112	0.007463247	-0.001279636	0.138525244	0.005542573	0.006832143	-0.043641732	-0.044434802	-0.061899655	7.63E-02	0.000690163	-0.027063322	-0.013238578	0.007592609	0.048296631	-0.015951312	-0.017797563	0.00762823	0.010160722	0.250033483	0.029997169	-0.002323667	-0.002181271	-0.094893655	-0.036388615	0.020683959	0.043736822	-0.057439057	-0.075270381	0.007813933
Rad50-R-V	RAD50	0.015859223	0.022159864	0.030416059	0.028852351	0.111543041	0.108842215	-0.030534439	-0.000108568	-0.050051023	-0.061651656	0.043506102	0.034394921	0.008349658	-0.022715276	0.065585592	0.340125061	0.010098483	-0.037539366	0.029535573	-0.026851515	0.06014233	-0.005534947	0.053074837	0.001894389	-0.082544335	-0.000833713	0.019230583	0.029911793	-0.005427681	-0.104138641	-0.039265176	-0.003921138	-0.014444446	-0.046174693	-0.23977801	-0.268120795
Rad51-R-V	RAD51	-0.015437223	0.217215125	0.167857755	0.303267575	0.19319027	0.448756983	0.058042107	0.059759797	0.028824438	-0.033319268	0.070656946	-0.053129184	0.051160448	0.02653513	-0.009927369	-0.152077986	-0.027052187	-0.04601356	0.03188656	-0.034197335	-0.153765872	-0.033725791	-0.062166802	-0.076548863	-0.11476457	-0.224489277	-0.066172403	-0.075990449	0.007369859	-0.126641822	-0.092540597	-0.004889718	-0.015633052	-0.026974068	-0.110650264	-0.060238501
Raptor-R-V	RPTOR	-0.023165357	-0.01131897	-0.030767515	-0.019518778	0.071497306	0.084017645	0.011287973	-0.007325092	-0.009980085	0.039379072	0.170680708	0.069400277	0.020962217	0.003846038	0.134146251	0.278543522	0.017225462	0.011360825	-0.005127863	0.043317944	0.213607357	0.00682912	-0.011419283	-0.012142572	0.110328934	0.276941145	0.008103895	-0.001870922	0.007409443	0.106914415	0.201851164	0.010330129	-0.024798462	-0.022650076	-0.008910237	0.089262201
Rb-M-Q	RB1	0.016181556	0.041602031	0.011928336	-0.023099807	0.036379362	0.057352852	-0.04260686	-0.038205983	-0.005168169	0.021044682	-0.064261862	-0.028458523	-0.060020733	-0.030051444	0.006312614	-0.017938594	-0.06756456	-0.071589168	-0.040450978	-0.028104699	-0.10732199	-0.032976081	-0.006641986	-0.022837921	0.137646407	0.096981193	-0.026591963	-0.006193707	-0.001428581	0.018778452	-0.008917868	-0.075233143	-0.049095518	-0.059354187	0.006922509	-0.097555386
RBM15-R-V	RBM15	-0.185121452	-0.290668609	-0.500776657	-0.299765701	-0.174239342	-0.413366143	0.082385472	-0.017749468	0.082399865	0.143650003	0.390579285	0.096156458	0.000445847	0.082749153	0.184476102	0.31968616	0.018894815	0.012102363	0.009791962	0.174265965	0.359813537	-0.03104218	0.038639843	0.018132641	0.102188435	0.300294794	0.079765794	0.027770416	0.028980149	0.206112212	0.21091922	0.071064678	0.014130264	0.017973195	-0.098759406	0.100460032
Rb_pS807_S811-R-V	RB1	-0.151393627	-0.102414589	-0.146244547	-0.353019126	-2.405799693	-3.034496927	-0.053152372	-0.008031485	0.122418697	0.661796665	0.638934143	0.016591918	0.034071085	-0.033358438	-0.137091084	-0.770754988	0.137723884	0.086622281	0.123936284	0.404386907	-0.950803409	0.081115157	0.03594449	0.090640978	0.712177349	-0.301119169	-0.062074718	-0.088408643	0.02898964	0.168564129	0.067803061	0.068981815	0.078843073	0.118307574	-0.134141102	0.120789518
Rheb-M-C	RHEB	0.004600052	-0.073554909	-0.112338236	-0.132920386	-0.008574315	0.086753446	0.014703888	-0.023022554	-0.003385356	-0.034048643	0.132624007	0.093966705	0.031216409	0.013770822	-0.151512972	0.622563828	0.090861389	0.000642517	0.003151794	0.031951695	0.147159659	0.07400444	0.045145846	-0.003336221	0.105010561	0.282822679	0.047149143	0.068013513	0.023365312	0.058467266	0.219860758	0.055145024	-0.193258935	-0.0319815	0.079814542	0.085378737
Rictor-R-C	RICTOR	-0.107930137	0.011502648	-0.039945317	0.040360044	0.057125836	-0.211295461	-0.057203136	-0.038590541	0.037102425	0.204091765	0.202283804	-0.052196413	-0.008352331	0.012357158	0.185088717	0.17431403	-0.055354593	-0.042367107	-0.024463173	0.15746337	0.220514392	-0.074353987	0.009473078	-0.096396911	0.217140725	0.340821391	-0.097480497	0.021844846	-0.068771273	0.19862981	0.161884862	-0.093428711	-0.046484496	0.022003663	0.097144423	0.100310426
Rictor_pT1135-R-V	RICTOR	0.036430435	-0.506167128	-0.284490214	-0.311299345	-0.548582972	-0.481242622	-0.009482054	0.034665088	0.185043014	0.258406594	0.163713513	-0.089442844	-0.142546084	-0.065717956	-0.113779719	-0.222109448	0.133158949	0.053578594	0.026184814	-0.076224404	-0.29123933	-0.060641641	0.17986685	0.167790437	0.109564643	-0.167577706	-0.096895267	0.005071251	0.112378686	0.048175311	0.010941676	-0.01969903	0.097598466	0.207763437	0.286505961	0.128784804
RIP-R-C	RIP	-0.032262194	-0.200830284	-0.008400007	-0.036827349	-0.243935423	-0.214274618	-0.10346172	-0.107550006	-0.069892796	-0.13379582	-0.120191147	-0.038288147	-0.113172518	-0.098531118	-0.131182229	-0.148228457	-0.078660135	-0.071361493	0.038556447	-0.036446455	0.035294273	-0.081666967	-0.090968533	0.033230089	0.238438632	0.376591567	-0.076056558	-0.054642543	-0.015535376	-0.089371375	0.082849375	-0.117957038	-0.077495448	-0.053362404	0.041575161	0.145602629
RPA32_pS4_S8-R-C	RPA2	0.014155588	0.07575072	-0.005783837	0.059197514	0.045024665	-0.040620471	0.026064142	-0.0003252	0.064142074	0.220424445	0.267411552	0.089014498	0.026964877	0.011795327	0.205245784	0.316522605	0.028468574	0.015016346	0.000565249	0.234374689	0.196082544	0.026140223	0.009887209	0.004734191	0.245498734	0.243033678	0.044706785	0.033419232	0.019684997	0.241923084	0.261587703	0.057380351	0.001362373	0.023465033	0.092242159	0.101181499
RSK-R-C	RPS6KA1	-0.100915422	0.035031032	-0.026407349	-0.021386859	0.071085646	-0.100602422	-0.067354257	-0.084923111	-0.046196226	0.002375614	0.042083702	-0.054182801	-0.056664668	-0.059683942	0.073351223	0.199580083	-0.085329278	-0.07934191	-0.005894823	-0.002597567	-0.0293369	-0.092372338	-0.038587232	-0.078080436	0.212305174	0.293604462	-0.078577567	-0.029436053	-0.021502542	0.107585103	0.180147742	-0.087265729	-0.107619157	-0.035372547	0.02916138	-0.072089857
S6-M-V	RPS6	-0.138745031	0.157361325	0.050452474	0.039137018	0.129250626	-0.396480143	-0.06675598	-0.006130505	0.1212354	0.330511199	0.372486893	-0.165637644	0.048833143	0.065131195	0.274784439	0.236226112	-0.126925761	-0.005294202	-0.118048187	0.387871002	0.218278584	-0.101429225	-0.14141033	0.050723987	0.1480678	0.278341977	-0.026080532	-0.184738363	-0.080064461	0.264883734	-0.051960781	0.008668665	-0.056897829	-0.029329986	-0.019638079	0.125144274
S6_pS235_S236-R-V	RPS6	-0.094372231	-1.636922142	-2.208681144	-2.618415489	-4.355457357	-4.679884401	0.098381348	0.102793639	0.720728442	1.011874874	0.375697177	-0.232196287	-0.983690537	-0.495926878	-0.843302632	-2.058061733	0.608039514	-0.067121534	0.331230549	0.209426767	-2.681906394	0.233223663	0.732217545	1.04040156	1.077535702	-2.703516311	0.120846323	0.17675628	0.508082149	0.688429337	0.405795916	0.444265449	0.593440893	1.011111097	1.78011603	1.034314501
S6_pS240_S244-R-V	RPS6	-0.023427222	-0.273189227	-1.066477631	-1.356076545	-2.792159672	-3.023028496	0.181872783	0.060781943	0.318107716	0.642819475	0.338941975	0.121542657	-0.44410172	-0.218968737	-0.435966033	-1.067604246	0.305449778	0.088346159	0.20704463	0.249259471	-1.584176156	0.170300025	0.365418361	0.626881274	0.686296645	-1.52031961	0.182688567	0.053847497	0.221287875	0.448817145	0.318452585	0.317157338	0.297652785	0.278039314	0.763322997	0.738424234
SCD-M-V	SCD	-0.072334599	-0.007571463	0.087711198	-0.063591907	-0.192813247	-0.151002824	-0.040065487	-0.03980193	-0.039488454	0.003787464	0.375568804	-0.005446705	0.013176049	-0.028217052	-0.106464899	-0.077551948	0.063781569	-0.019606499	-0.057038805	-0.041811983	0.001981271	0.044725439	-0.039350804	-0.013946102	-0.158551994	-0.006979847	0.022696681	-0.025999614	0.019973862	-0.083358903	0.295897528	-0.039255741	0.059053043	0.009904951	0.051929829	0.148808537
SDHA-R-V	SDHA	0.009344555	0.074534205	0.163397681	0.155933519	0.278724496	0.474709876	0.001089114	0.051511262	-0.004170219	-0.067711799	-0.069866369	-0.03263364	0.052817361	0.054276613	0.105986634	0.22191578	-0.016913132	0.059855461	0.001348155	-0.124847403	-0.068616364	-0.019791227	-0.032301269	0.076658943	-0.244036263	-0.08077663	0.084435384	-0.013218341	0.050056302	-0.07055874	-0.135015627	-0.006302827	-0.00524941	-0.003320486	-0.209615089	-0.354176317
SF2-M-V	SRSF1	0.021696341	0.054349926	0.047464478	0.025098569	0.102591814	0.159490763	-0.032392718	-0.025922832	0.008148818	-0.071707068	-0.062068868	-0.03468584	-0.000322323	0.032908286	0.012226361	0.016172543	-0.012700205	-0.023765943	-0.004479101	-0.108324791	-0.068179125	-0.006472392	-0.030795221	0.007719094	-0.118303838	0.043081309	-0.007424746	-0.029084275	0.010661935	-0.117006988	-0.084960685	0.007515937	-0.002499652	-0.01447614	-0.11345205	-0.097937744
Shc_pY317-R-V	SHC1 SHC2 SHC3 SHC4	0.014647724	-0.055018941	-0.082683761	-0.031714974	-0.03910828	0.051530858	0.183116224	0.020838742	-0.004441515	-0.043117262	-0.074685171	-0.017636138	-0.028665463	-0.021251269	0.035044238	0.301987679	-0.029207395	-0.025663876	0.05867033	0.250317599	0.340909075	0.106938215	0.01463786	-0.078911246	3.36E-02	-0.117613092	0.106518481	0.015805435	-0.01138138	0.068977785	0.117784022	0.12433613	-0.018336606	-0.06780181	-0.064012294	-0.107260581
SHP-2_pY542-R-C	PTPN11	0.121084988	-0.304703121	-0.234088999	-0.258867479	-0.4511261	-0.266909983	0.332519366	0.133530595	0.141578925	0.000249404	-0.001262963	-0.145757664	-0.254309188	-0.303683215	-0.353182174	-0.151962811	0.409023604	-0.066321847	-0.055798828	-0.058742082	0.05068961	0.159196213	0.002702376	-0.139329597	-0.15880978	-0.473099288	0.157424318	-0.068598003	-0.054631805	-0.001799882	0.036165109	0.123725508	-0.016407213	0.116420002	0.196038348	0.337243551
SLC1A5-R-C	SLC1A5	-0.156491357	-0.071274372	-0.157006351	-0.138093124	-0.107617191	0.006512528	-0.142903223	-0.130968262	-0.062631465	0.152870404	0.385548784	-0.050383138	-0.072470386	-0.048051011	0.037653399	0.354271697	-0.005156408	-0.088580729	-0.022017964	0.156402346	0.17000899	-0.083635645	-0.029170441	0.023827678	0.140297645	0.269458817	-0.063109903	-0.034665793	-0.022495288	0.047396776	0.29507289	-0.079469949	-0.08228116	-0.030788481	0.020324848	0.046959241
Slfn11-G-C	SLFN11	0.039289585	0.040090599	0.054811752	0.006739898	-0.030407412	-0.026096425	-0.014999097	-0.035944721	-0.010548278	-0.032327508	0.107722404	0.020983489	0.001676588	-0.024104856	0.03532224	0.238863311	0.044841733	-0.025146411	-0.057023496	-0.061167065	-0.042096383	0.012125762	-0.031418836	-0.029761557	-0.03920174	0.082081904	-0.030487512	-0.04632314	0.000332993	-0.076727475	0.111211587	-0.166286137	-0.034625279	-0.000184139	-0.074605793	0.022651826
Smac-M-Q	DIABLO	0.139677529	0.170280101	0.146168034	0.144052894	0.331750795	0.353573036	0.078538798	0.112085092	0.033540954	0.060421825	-0.02239899	0.069908459	0.092486229	0.078825445	0.001923806	0.274117039	0.004898476	0.094018397	0.015772277	-0.012750659	0.089124447	0.089224665	0.004587075	-0.00472473	0.006682351	-0.004900271	0.08353419	0.07797681	-0.014509576	0.100321765	0.037977558	0.070556412	0.031730508	-0.002053666	-0.043810257	-0.051447408
Smad1-R-V	SMAD1	-0.00331369	-0.024990309	0.01240422	0.057899792	-0.006898329	0.04316982	0.024206943	0.031520448	-0.032766913	-0.083512743	0.000178123	0.041348447	0.025516072	0.03660607	-0.029475407	0.014678818	-0.010739318	0.06763851	0.010166336	0.077865631	0.139338285	0.037679253	0.021275258	0.021104208	-0.069439637	-0.081680052	0.010120793	0.021855556	-0.001316319	-0.116079157	-0.058855765	-0.005910655	0.03800233	-0.064476378	-0.320085323	-0.227709472
Smad3-R-V	SMAD3	0.255639755	0.268964273	0.212429164	0.210466126	0.391494312	0.454876988	0.179169682	0.074903765	0.118770378	0.054763879	-0.191670571	0.089852686	0.01660413	0.116491253	0.052831567	0.117042143	-0.1938196	-0.163992342	-0.130817362	-0.149072052	-0.139509338	0.025900754	0.047809377	0.031666935	0.058692977	-0.085469749	0.10616333	0.096788994	0.072414956	0.05316641	-0.203282063	-0.203432401	-0.101609008	-0.158668358	-0.13814323	-0.368400587
Smad4-M-V	SMAD4	0.041226221	0.062934101	0.104721853	0.070412125	-0.01899052	0.147559322	0.054506047	0.052498363	0.030263734	0.009536061	-0.036856373	0.059965535	0.074628837	0.038499271	-0.068039358	-0.042117358	0.025468464	0.05434852	0.010314919	0.031534205	0.011043394	0.063088875	-0.007028393	0.013943916	-0.006149806	-0.017179792	0.063390994	0.029613623	0.005014296	-0.081302803	-0.105162524	0.066509819	0.079895727	-0.0030766	-0.071880683	-0.12597582
Snail-M-Q	SNAI1	-0.032594041	-0.014235661	-0.02196183	-0.077286444	-0.048716565	-0.014911803	-0.046530626	-0.013332431	-0.122073228	-0.166150923	-0.187587724	-0.0089682	-0.058217133	-0.047030117	-0.196718055	-0.177467039	-0.040399653	0.206658908	0.257766553	0.282781913	0.304716385	-0.039904072	0.055675767	0.047308231	-0.020192179	-0.083093354	-0.029568246	0.078066628	-0.029789642	-0.125026174	-0.132196733	-0.044835685	0.087806044	0.072739896	0.197240202	0.02596927
SOD1-M-V	SOD1	0.102197893	0.099007117	0.16429769	0.148234969	0.341844814	0.321728189	0.082116983	0.06932618	0.028280825	0.074308242	-0.072453147	0.023460835	0.100510139	0.066749321	0.206130248	0.143081409	-0.002424415	0.064925123	-0.007618927	0.066804601	0.045439713	0.094368649	-0.007289695	0.020272242	0.042077228	0.157116087	0.092432683	0.031671446	-0.004750334	0.116372938	0.025915104	0.100273928	0.031907806	-0.002255466	0.025486662	-0.051952363
SOD2-R-V	SOD2	-0.027102875	-0.209253347	-0.199616161	-0.004073002	0.242558161	1.236860456	-0.185045154	-0.246110564	-0.124790492	-0.26894414	-0.408499163	-0.091231992	-0.092519193	-0.154993135	-0.139672872	0.041636647	-0.067317423	-0.167118209	0.205713004	0.349131109	0.944162018	-0.096912561	0.023021913	0.114668148	0.787872896	1.102666822	-0.112487604	-0.042332571	0.020307186	-0.215047402	-0.034040227	-0.165840347	-0.133921224	-0.099747022	-0.133595207	-0.30667241
Sox2-R-V	SOX2	0.075981115	0.087235397	0.149746509	0.128131984	0.027723831	0.184582892	0.009774336	0.092941846	-0.005407965	-0.102172782	-0.176367028	0.071274351	0.079487599	0.028797932	-0.108152808	-0.032381548	0.051585576	0.028749074	-0.020089204	-0.15664072	-0.122375463	-0.019599327	0.004380594	0.025292788	-0.257754318	-0.094559806	0.074405061	-0.000177617	-0.014967818	-0.174034407	-0.132385226	0.062510125	0.03972848	-0.075699924	-0.157456149	-0.101741853
Src-M-V	SRC	0.086601014	0.158140285	0.153944883	0.105002535	0.152213829	0.138504987	-0.037577186	0.073874659	-0.01629105	-0.032575815	-0.367504467	-0.07070849	-0.017904244	0.017994787	-0.174691332	-0.219618982	-0.051033798	-0.031965259	0.064927065	-0.037549292	-0.101503788	-0.074505939	-0.005391363	0.107232763	-0.064811037	-0.320597328	-0.056660762	-0.035373733	0.019813806	0.040844714	-0.268427636	-0.014454632	-0.009732688	0.184864093	0.566808418	0.229560409
Src_pY416-R-V	SRC	0.126246085	-0.040615625	0.02261964	-0.018118114	-0.096823986	0.039468608	0.162158202	0.098985259	0.11419699	0.033055524	0.014977528	-0.080657806	-0.082067714	-0.07595162	-0.11999075	-0.028271559	-0.125280505	-0.08723151	-0.143751911	-0.272860604	0.035127135	0.005812968	-0.039784904	0.025204019	-0.007598737	-0.1221869	0.007397505	-0.03342212	0.002118889	0.010424187	-0.002182233	0.005177324	0.046066452	0.199014801	0.363781159	0.296939867
Src_pY527-R-V	SRC	-0.143916842	-0.120643406	-0.133700209	-0.136936576	-0.041637217	-0.204403921	-0.047699308	-0.018477666	0.03118843	0.303540601	0.375568796	-0.100677842	-0.013918482	0.044803861	0.258923062	0.387789046	-0.074111168	-0.021755972	-0.03598887	0.294711563	0.466129611	-0.089848937	-0.075806769	0.044007391	0.224890176	0.220093843	-0.105042831	-0.088928356	-0.022400793	0.28764658	0.382773226	-0.060815409	-0.034527191	0.144080875	0.449658841	0.672471071
Stat3-R-C	STAT3	-0.186419092	-0.096219038	-0.100306448	-0.142547669	0.0210747	-0.172921186	-0.14935113	-0.089030315	-0.069771553	0.183046832	0.409170794	0.015150665	-0.066595497	-0.047147651	0.217718664	0.469554309	-1.101723255	-0.642501042	-0.288014528	0.455896347	0.574697432	-0.148444543	-0.043953998	0.246525852	1.145693675	1.276608824	-0.08212961	-0.048256548	-0.036988147	0.265886446	0.468423231	-0.099377737	-0.101839114	-0.014691464	0.275410258	0.511947597
Stat3_pY705-R-V	STAT3	-0.067675801	-0.083287191	-0.009251686	-0.070534902	-0.051521201	0.212712554	-0.03730023	-0.164446083	-0.144541659	-0.27374241	-0.095914724	-0.100057165	-0.122379871	-0.134786939	-0.290031953	-0.188174259	2.083284699	1.288680716	1.732383403	1.594234253	1.4893266	0.401025828	0.258765652	0.574479473	-0.100066101	0.170846104	-0.135369021	-0.397092798	-0.185816978	-0.443906654	-0.341795949	-0.112378358	-0.082166027	-0.235461272	-0.030395953	-0.12803034
Stat5a-R-V	STAT5A	-0.167073064	-0.121723857	-0.147830267	-0.059000821	0.382323925	0.649834448	-0.128545162	-0.115035566	-0.088877333	-0.17404721	-0.150790568	-0.125646106	-0.093392394	-0.02664415	0.07718552	0.397378582	-0.161291395	-0.048268546	-0.01388127	0.038352619	0.259558963	-0.231060547	-0.098629862	-0.042979327	0.464350011	0.849443445	-0.115911301	-0.063526704	0.095151194	0.31489616	0.45852966	-0.172156465	-0.103473364	-0.064153014	0.029295481	0.004741508
Stathmin-1-R-V	STMN1	0.073548448	0.092949264	0.098599747	0.094730584	0.108444716	0.198704047	0.07121962	0.047203465	-0.007766885	-0.064741635	-0.059278006	0.020843203	0.057432385	0.021420996	-0.033871784	-0.0641939	0.018219959	0.054820339	-0.012136202	-0.102435189	-0.060099359	0.058549707	-0.021321803	-0.002606624	-0.095239001	0.001452241	0.052107531	0.04151757	-0.025371686	-0.093500101	-0.129721316	0.02515788	0.022767088	-0.043220711	-0.107380194	-0.088482394
Syk-M-V	SYK	0.003281507	0.096636463	0.121522778	0.147448181	-0.030805866	-0.252843494	-0.020463418	-0.043739419	0.019378284	0.076874532	0.031934588	-0.049321958	0.048190679	0.044720629	0.112314145	0.045021663	0.037268508	0.012912274	-0.021779515	0.163368223	0.234467154	-0.016846135	-0.148739605	-0.053702122	-0.024000145	-0.046622407	-0.063245389	-0.014185518	-0.013786914	0.033427022	0.025916805	-0.083786651	-0.015926693	0.00224601	-0.058850423	-0.222523033
Tau-M-C	MAPT	-0.141275203	-0.069082555	-0.079877054	-0.005918381	-0.154453783	-0.16079551	-0.066760305	-0.012103287	0.0366406	-0.244478845	-0.073984681	0.063862809	-0.198201893	-0.071242581	-0.178676951	-0.408161711	0.049846146	-0.011723682	0.422407514	0.08538675	0.191068254	-0.003665395	0.005385491	0.039346795	0.125603095	0.19989255	0.004115972	0.017230253	0.000454815	-0.291694752	-0.245770222	-0.134563031	0.051916393	0.191353064	0.312173135	0.207282405
TAZ-R-V	WWTR1	0.034369967	-0.077497243	-0.264837402	-0.397477472	-0.682813755	-0.547938927	0.029144255	0.018029345	0.086244547	0.283739053	0.102511786	-0.014493392	-0.065615426	-0.070843695	-0.147909835	-0.213453259	0.030612922	0.010155905	0.035338053	0.040015101	-0.397398917	0.063789097	0.056366599	0.164498005	0.180429913	-0.165338472	0.059214641	-0.002332548	0.019081293	-0.065932186	-0.087915326	0.093494375	0.080837897	0.202896118	0.206657616	0.127283341
TFAM-R-V	TFAM	0.060133703	0.072326651	0.02960495	0.074678582	0.258534058	0.399834995	0.002672289	0.062441736	-0.002512853	-0.026131685	-0.044718086	0.057698148	0.065124446	0.043230296	0.117564435	0.156258454	-0.004567269	0.0274203	0.034433784	0.015704889	0.161808014	0.016112593	0.016347886	-0.027337806	-0.130043654	-0.041500917	-0.002864823	0.060740685	-0.012698346	-0.065329225	-0.209452111	0.024273871	-0.02091712	-0.065672372	-0.30546932	-0.51153099
TFRC-R-V	TFRC	-0.223848564	-0.142284592	-0.137030179	-0.152595499	-0.068782758	-0.072609603	-0.15957831	-0.077657611	0.019934006	0.124578742	0.107355237	-0.074476035	-0.049386548	0.001739722	0.213497967	0.630014245	0.027480859	-0.022359979	0.072921005	0.345975195	0.354416	-0.09357954	-0.053411858	0.125204487	-0.196919711	-0.38865611	-0.099291581	-0.032785174	0.070907172	0.027187576	0.352946788	-0.054695968	-0.036415227	0.025397406	-0.344283501	0.054281057
TIGAR-R-V	C12ORF5	-0.027586477	0.030803041	-0.038501663	-0.006927552	0.073916552	0.024954415	-0.052665229	-0.074931197	-0.046150336	0.013963874	0.034467354	0.032048125	-0.054703482	-0.0532326	0.010672103	0.207168482	-0.036464834	-0.058077977	0.023536892	0.00092962	-0.007581106	-0.037915452	-0.04304751	-0.034724968	0.074333391	0.063136918	-0.035762323	0.014692525	-0.027148693	0.053713721	0.13649626	-0.05751491	-0.039490878	-0.030145099	0.076215107	0.17188995
Transglutaminase-M-V	TGM1	0.065779622	0.158349241	0.156462035	0.062690242	0.092729743	0.020109389	-0.032048697	0.004539681	0.015363093	-0.022027178	-0.104435562	0.02872888	0.016635572	-0.012399474	-0.095011491	0.313749659	0.036115662	-0.025106154	-0.005713301	0.049845033	0.056440703	0.039491257	-0.052626134	-0.072708029	0.026023115	-0.004242935	-0.050565338	-0.002323981	0.005487871	0.013892424	0.011690018	-0.021531957	-0.019498256	0.027811846	0.801876278	1.419958286
TRIM25-R-C	TRIM25	-0.290594708	-0.171068912	-0.174304148	-0.135063873	0.160410304	-0.003079499	-0.172267497	-0.191541489	-0.061609918	0.211492067	0.23018334	-0.122679048	-0.165237583	-0.048535727	0.231228332	0.34654398	-0.120145396	-0.182979131	0.143823427	0.460416191	0.828115699	-0.205743968	-0.03129829	0.414504864	0.990813866	1.054378181	-0.156253687	-0.138143945	-0.089988753	0.166039342	0.273730559	-0.197991093	-0.24089652	-0.080702781	0.089539424	0.30543642
TSC1-R-C	TSC1	-0.048782274	-0.001387444	-0.005652429	0.021289383	0.034512477	-0.084041599	-0.019585154	-0.035634854	-0.008000176	0.137092554	0.086600276	-0.023863504	0.00334972	0.02417449	0.097518605	0.141713496	-0.012041482	-0.007289316	0.010268911	0.143465545	0.227506784	-0.055423656	-0.036855993	-0.052122683	0.149068499	0.23463296	-0.029910457	-0.032669208	-0.015556179	0.148245745	0.107144685	-0.027084943	-0.04424641	0.027683936	0.223914032	0.33257634
TTF1-R-V	TTF1	-0.029531603	-0.046344895	-0.010994868	0.000729074	-0.209761899	-0.185549038	0.032425653	0.004535892	-0.023624865	0.026548128	0.131785587	0.020052825	0.002272463	0.00738447	-0.065725686	0.17160414	-0.001224274	0.030913384	0.028756195	-0.034483746	-0.139658751	0.044505338	-0.003885826	-0.003104001	0.059576486	0.045934508	-0.006586179	0.007672087	-0.009406903	-0.100278718	-0.027539532	0.024991894	0.042749167	-0.005840114	-0.065163121	-0.008766418
